1983	16	松田聖子	天国のキッス	0.68
1983	17	中森明菜	禁区	-0.73
1983	19	中森明菜	トワイライト	0.66
1983	20	H2O	想い出がいっぱい	0.68
1983	21	葛城ユキ	ボヘミアン	0.22
1983	22	松田聖子	秘密の花園	0.4
1983	24	中村雅俊	恋人も濡れる街角	0.32
1983	25	河合奈保子	エスカレーション	0.42
1983	26	上田正樹	悲しい色やね	-0.45
1983	27	ローズマリー・バトラー	汚れた英雄	-0.25
1983	29	近藤真彦	真夏の一秒	0.73
1983	30	アルフィー	メリーアン	-0.15
1984	02	安全地帯	ワインレッドの心	0.55
1984	03	松田聖子	Rock'n Rouge	0.58
1984	04	チェッカーズ	涙のリクエスト	-0.68
1984	05	チェッカーズ	哀しくてジェラシー	-0.73
1984	07	芦屋雁之助	娘よ	-0.25
1984	08	チェッカーズ	星屑のステージ	-0.35
1984	09	中森明菜	北ウイング	0.64
1984	10	中森明菜	サザン・ウインド	0.42
1984	11	アルフィー	星空のディスタンス	0.4
1984	12	小林麻美	雨音はショパンの調べ	-0.42
1984	13	薬師丸ひろ子	メイン・テーマ	-0.28
1984	14	五木ひろし	長良川艶歌	-0.27
1984	15	松田聖子	時間の国のアリス	0.32
1984	17	松田聖子	ピンクのモーツァルト	0.62
1984	18	欧陽菲菲	ラヴ・イズ・オーヴァー	-0.68
1984	19	杏里	悲しみがとまらない	-0.86
1984	20	チェッカーズ	ギザギザハートの子守唄	-0.71
1984	21	小泉今日子	迷宮のアンドローラ	0.35
1984	22	吉川晃司	モニカ	-0.28
1984	23	高橋真梨子	桃色吐息	-0.25
1984	24	小柳ルミ子	お久しぶりね	-0.15
1984	25	小泉今日子	渚のはいから人魚	0.73
1984	26	近藤真彦	ケジメなさい	-0.57
1984	27	原田知世	愛情物語	0.46
1984	28	松田聖子	瞳はダイアモンド	-0.46
1984	29	オフコース	君が、嘘を、ついた	-0.77
1984	30	アルフィー	STARSHIP	0.86
1985	01	チェッカーズ	ジュリアに傷心	-0.66
1985	02	中森明菜	ミ・アモーレ	0.84
1985	03	小林明子	恋におちて	0.55
1985	04	C-C-B	Romanticが止まらない	-0.45
1985	05	チェッカーズ	あの娘とスキャンダル	-0.62
1985	06	中森明菜	飾りじゃないのよ涙は	-0.42
1985	07	中森明菜	SAND BEIGE	-0.27
1985	09	安全地帯	悲しみにさよなら	0.71
1985	10	松田聖子	天使のウィンク	0.66
1985	11	菊池桃子	卒業	-0.18
1985	12	薬師丸ひろ子	あなたを・もっと・知りたくて	-0.32
1985	13	中村あゆみ	翼の折れたエンジェル	-0.68
1985	14	小泉今日子	スターダスト・メモリー	0.43
1985	15	杉山清貴＆オメガトライブ	ふたりの夏物語	0.42
1985	19	松田聖子	ボーイの季節	-0.2
1985	21	吉幾三	俺ら東京さ行ぐだ	-0.66
1985	22	菊池桃子	BOYのテーマ	0.72
1985	23	安全地帯	恋の予感	-0.35
1985	24	安全地帯	熱視線	0.42
1985	27	都はるみ	夫婦坂	0.73
1985	28	アルフィー	シンデレラは眠れない	0.45
1985	29	安全地帯	碧い瞳のエリス	0.35
1986	02	中森明菜	DESIRE	-0.15
1986	03	少年隊	仮面舞踏会	0.55
1986	04	Kuwata Band	Ban BAN Ban	-0.32
1986	05	渡辺美里	My Revolution	0.45
1986	06	小林明子	恋におちて	0.38
1986	07	中森明菜	ジプシー・クイーン	-0.45
1986	08	Kuwata Band	スキップ・ビート	0.2
1986	10	河合その子	青いスタスィオン	-0.25
1986	12	荻野目洋子	ダンシング・ヒーロー	0.45
1986	13	新田恵利	冬のオペラグラス	0.68
